[37, 12, 45, 29, 19, 4, 51, 22, 31, 41, 19, 41, 15, 2, 46, 36, 22, 0, 32, 40, 29, 46, 19, 29, 6, 0, 32, 51, 24, 33, 48, 29, 29, 5, 45, 5, 4, 6, 0, 42, 43, 42, 20, 39, 44, 49, 15, 5, 52, 36, 15, 52, 52, 25, 55, 54, 47, 39, 4, 50, 22, 39, 43, 4, 53, 53, 8, 51, 51, 53, 54, 47, 54, 20, 17, 54, 50, 48, 20, 23, 33, 1, 49, 52, 54, 32, 53, 55, 27, 55, 44, 55, 44, 54, 55, 55, 52, 36, 25, 54, 24, 51, 55, 27, 0, 19, 55, 38, 50, 54, 15, 48, 10, 4, 3, 13, 29, 2, 34, 18, 1, 22, 8, 33, 4, 27, 40, 20, 38, 1, 16, 0, 4, 31, 11, 16, 22, 46, 4, 2, 19, 22, 17, 13, 27, 18, 4, 7, 5, 5, 23, 16, 28, 23, 28, 20, 52, 5, 28, 9, 2, 7, 6, 8, 16, 4, 32, 24, 7, 37, 41, 44, 9, 17, 55, 30, 31, 14, 53, 6, 8, 16, 25, 52, 38, 5, 6, 37, 9, 12, 49, 26, 53, 13, 40, 22, 9, 6, 1, 32, 50, 5, 28, 20, 33, 33, 35, 6, 43, 48, 43, 53, 7, 5, 44, 32, 10, 4, 35, 45, 26, 50, 51, 20, 45, 54, 31, 25, 0, 37, 26, 37, 21, 21, 30, 7, 48, 48, 7, 46, 12, 23, 30, 7, 49, 2, 34, 17, 5, 30, 2, 12, 14, 32, 7, 10, 21, 6, 10, 23, 12, 7, 32, 41, 6, 24, 38, 1, 2, 30, 40, 5, 6, 45, 21, 7, 44, 31, 36, 4, 52, 14, 0, 34, 20, 1, 14, 22, 9, 31, 20, 49, 35, 21, 37, 9, 3, 44, 5, 26, 34, 49, 12, 16, 31, 30, 28, 21, 35, 3, 17, 45, 23, 54, 18, 27, 11, 47, 0, 41, 35, 1, 50, 24, 18, 6, 3, 31, 32, 2, 14, 35, 14, 27, 33, 11, 42, 9, 16, 33, 42, 6, 29, 17, 35, 34, 4, 45, 33, 21, 25, 4, 27, 14, 17, 7, 15, 6, 23, 30, 51, 16, 0, 1, 5, 26, 10, 6, 17, 6, 7, 6, 23, 1, 10, 10, 4, 3, 28, 8, 18, 4, 5, 0, 2, 11, 6, 3, 29, 3, 34, 5, 1, 23, 20, 21, 6, 35, 8, 2, 40, 39, 11, 8, 3, 18, 7, 18, 3, 5, 5, 20, 18, 18, 19, 24, 21, 7, 21, 30, 7, 7, 19, 11, 13, 3, 4, 17, 19, 16, 22, 36, 36, 13, 4, 28, 28, 17, 13, 26, 12, 15, 5, 47, 25, 25, 37, 26, 27, 15, 48, 34, 24, 16, 26, 31, 55, 50, 11, 33, 49, 36, 13, 46, 19, 34, 35, 53, 36, 7, 21, 47, 37, 30, 7, 34]
3952
Iteration 1/100, Best C_max: 4642, Current Iteration Best: 4642, counter: 1, critical: True
Iteration 36/100, Best C_max: 4105, Current Iteration Best: 4221, counter: 3, critical: False
Iteration 37/100, Best C_max: 4105, Current Iteration Best: 4105, counter: 4, critical: False
Iteration 38/100, Best C_max: 4102, Current Iteration Best: 4102, counter: 1, critical: False
Iteration 39/100, Best C_max: 4102, Current Iteration Best: 4285, counter: 2, critical: False
Iteration 40/100, Best C_max: 4102, Current Iteration Best: 4133, counter: 3, critical: False
Iteration 41/100, Best C_max: 4102, Current Iteration Best: 4322, counter: 4, critical: False
Iteration 42/100, Best C_max: 4102, Current Iteration Best: 4182, counter: 5, critical: False
Iteration 43/100, Best C_max: 4060, Current Iteration Best: 4060, counter: 1, critical: False
Iteration 44/100, Best C_max: 4060, Current Iteration Best: 4116, counter: 2, critical: False
Iteration 45/100, Best C_max: 4034, Current Iteration Best: 4034, counter: 1, critical: False
Iteration 46/100, Best C_max: 4034, Current Iteration Best: 4034, counter: 2, critical: False
Iteration 47/100, Best C_max: 4034, Current Iteration Best: 4101, counter: 3, critical: False
Iteration 48/100, Best C_max: 4034, Current Iteration Best: 4034, counter: 4, critical: False
Iteration 49/100, Best C_max: 4034, Current Iteration Best: 4034, counter: 5, critical: False
Iteration 50/100, Best C_max: 4034, Current Iteration Best: 4034, counter: 6, critical: False
Iteration 51/100, Best C_max: 4003, Current Iteration Best: 4003, counter: 1, critical: False
Iteration 52/100, Best C_max: 4003, Current Iteration Best: 4183, counter: 2, critical: False
Iteration 53/100, Best C_max: 4003, Current Iteration Best: 4170, counter: 3, critical: False
Iteration 54/100, Best C_max: 4003, Current Iteration Best: 4201, counter: 4, critical: False
Iteration 55/100, Best C_max: 4003, Current Iteration Best: 4074, counter: 5, critical: False
Iteration 56/100, Best C_max: 4003, Current Iteration Best: 4176, counter: 6, critical: False
Iteration 57/100, Best C_max: 4003, Current Iteration Best: 4048, counter: 7, critical: False
Iteration 58/100, Best C_max: 4003, Current Iteration Best: 4078, counter: 8, critical: False
Iteration 59/100, Best C_max: 4003, Current Iteration Best: 4064, counter: 9, critical: False
Iteration 60/100, Best C_max: 4003, Current Iteration Best: 4152, counter: 10, critical: False
Iteration 61/100, Best C_max: 4003, Current Iteration Best: 4083, counter: 1, critical: True
Iteration 62/100, Best C_max: 4003, Current Iteration Best: 4987, counter: 2, critical: True
Iteration 63/100, Best C_max: 4003, Current Iteration Best: 4173, counter: 3, critical: True
Iteration 64/100, Best C_max: 4003, Current Iteration Best: 4977, counter: 4, critical: True
Iteration 65/100, Best C_max: 4003, Current Iteration Best: 4112, counter: 5, critical: True
Iteration 66/100, Best C_max: 4003, Current Iteration Best: 4982, counter: 6, critical: True
Iteration 67/100, Best C_max: 4003, Current Iteration Best: 4188, counter: 7, critical: True
Iteration 68/100, Best C_max: 4003, Current Iteration Best: 4977, counter: 8, critical: True
Iteration 69/100, Best C_max: 4003, Current Iteration Best: 4134, counter: 9, critical: True
Iteration 70/100, Best C_max: 4003, Current Iteration Best: 5055, counter: 10, critical: True
Iteration 71/100, Best C_max: 4003, Current Iteration Best: 4192, counter: 1, critical: False
Iteration 72/100, Best C_max: 4003, Current Iteration Best: 4673, counter: 2, critical: False
Iteration 73/100, Best C_max: 4003, Current Iteration Best: 4535, counter: 3, critical: False
Iteration 74/100, Best C_max: 4003, Current Iteration Best: 4348, counter: 4, critical: False
Iteration 75/100, Best C_max: 4003, Current Iteration Best: 4230, counter: 5, critical: False
Iteration 76/100, Best C_max: 4003, Current Iteration Best: 4320, counter: 6, critical: False
Iteration 77/100, Best C_max: 4003, Current Iteration Best: 4248, counter: 7, critical: False
Iteration 78/100, Best C_max: 4003, Current Iteration Best: 4217, counter: 8, critical: False
Iteration 79/100, Best C_max: 4003, Current Iteration Best: 4097, counter: 9, critical: False
Iteration 80/100, Best C_max: 4003, Current Iteration Best: 4137, counter: 10, critical: False
Iteration 81/100, Best C_max: 4003, Current Iteration Best: 4010, counter: 1, critical: True
Iteration 82/100, Best C_max: 4003, Current Iteration Best: 4918, counter: 2, critical: True
Iteration 83/100, Best C_max: 4003, Current Iteration Best: 4069, counter: 3, critical: True
Iteration 84/100, Best C_max: 4003, Current Iteration Best: 5004, counter: 4, critical: True
Iteration 85/100, Best C_max: 4003, Current Iteration Best: 4118, counter: 5, critical: True
Iteration 86/100, Best C_max: 4003, Current Iteration Best: 4984, counter: 6, critical: True
Iteration 87/100, Best C_max: 4003, Current Iteration Best: 4135, counter: 7, critical: True
Iteration 88/100, Best C_max: 4003, Current Iteration Best: 5016, counter: 8, critical: True
Iteration 89/100, Best C_max: 4003, Current Iteration Best: 4131, counter: 9, critical: True
Iteration 90/100, Best C_max: 4003, Current Iteration Best: 4944, counter: 10, critical: True
Iteration 91/100, Best C_max: 4003, Current Iteration Best: 4092, counter: 1, critical: False
Iteration 92/100, Best C_max: 4003, Current Iteration Best: 4434, counter: 2, critical: False
Iteration 93/100, Best C_max: 4003, Current Iteration Best: 4542, counter: 3, critical: False
Iteration 94/100, Best C_max: 4003, Current Iteration Best: 4395, counter: 4, critical: False
Iteration 95/100, Best C_max: 4003, Current Iteration Best: 4345, counter: 5, critical: False
Iteration 96/100, Best C_max: 4003, Current Iteration Best: 4250, counter: 6, critical: False
Iteration 97/100, Best C_max: 3952, Current Iteration Best: 3952, counter: 1, critical: False
Iteration 98/100, Best C_max: 3952, Current Iteration Best: 4164, counter: 2, critical: False
Iteration 99/100, Best C_max: 3952, Current Iteration Best: 4075, counter: 3, critical: False
Iteration 100/100, Best C_max: 3952, Current Iteration Best: 4084, counter: 4, critical: False
