[19, 3, 28, 11, 9, 8, 9, 5, 13, 21, 25, 24, 2, 24, 21, 27, 6, 14, 14, 3, 16, 16, 26, 7, 17, 22, 11, 0, 15, 1, 2, 24, 4, 10, 0, 26, 29, 4, 14, 15, 20, 28, 15, 8, 5, 6, 22, 7, 10, 1, 20, 2, 28, 18, 25, 22, 12, 9, 12, 17, 18, 4, 7, 23, 11, 17, 9, 22, 2, 5, 28, 10, 3, 8, 20, 6, 29, 5, 4, 24, 21, 27, 13, 18, 25, 1, 26, 14, 12, 16, 6, 23, 8, 11, 22, 20, 13, 10, 3, 18, 27, 1, 25, 15, 5, 19, 21, 0, 24, 2, 29, 20, 26, 7, 17, 14, 12, 28, 9, 24, 26, 14, 2, 21, 10, 8, 14, 27, 4, 20, 6, 23, 13, 11, 19, 18, 12, 24, 16, 29, 15, 0, 4, 25, 22, 20, 28, 26, 3, 15, 17, 13, 16, 11, 20, 12, 14, 23, 6, 7, 4, 8, 22, 28, 24, 1, 19, 16, 5, 29, 25, 1, 3, 0, 10, 18, 21, 9, 2, 27, 6, 0, 15, 21, 5, 19, 17, 28, 26, 13, 8, 22, 10, 20, 9, 19, 14, 2, 3, 27, 29, 7, 1, 11, 23, 25, 16, 24, 12, 4, 11, 9, 10, 15, 1, 1, 0, 29, 21, 6, 8, 25, 13, 12, 24, 5, 27, 4, 19, 26, 23, 7, 28, 17, 23, 18, 20, 3, 17, 16, 21, 4, 20, 28, 18, 27, 16, 23, 0, 12, 10, 1, 14, 7, 7, 6, 11, 22, 9, 19, 18, 21, 13, 25, 5, 0, 3, 29, 2, 28, 13, 12, 19, 20, 1, 10, 6, 22, 3, 8, 4, 28, 16, 23, 17, 25, 27, 24, 9, 14, 11, 5, 2, 15, 0, 29, 18, 26, 7, 23, 3, 28, 23, 11, 6, 7, 27, 5, 18, 10, 25, 15, 12, 4, 1, 14, 21, 24, 2, 9, 17, 8, 22, 19, 0, 20, 29, 26, 13, 16, 2, 19, 0, 13, 19, 8, 7, 27, 14, 18, 1, 9, 6, 24, 10, 26, 3, 25, 5, 4, 15, 17, 13, 20, 16, 29, 12, 21, 28, 22, 15, 10, 21, 6, 22, 27, 9, 12, 29, 23, 15, 0, 16, 25, 26, 20, 19, 13, 11, 18, 26, 1, 27, 2, 17, 3, 8, 8, 5, 4, 27, 29, 16, 26, 3, 6, 4, 23, 8, 7, 14, 24, 17, 13, 5, 11, 28, 12, 21, 7, 10, 1, 18, 0, 19, 9, 22, 15, 25, 15, 9, 0, 19, 26, 6, 25, 29, 11, 3, 12, 7, 27, 2, 23, 2, 16, 10, 18, 5, 14, 13, 17, 8, 17, 11, 21, 24, 22, 23, 29]
2381
Iteration 1/10000, Best C_max: 2584, Current Iteration Best: 2734, counter: 2, critical: True
Iteration 2597/10000, Best C_max: 2407, Current Iteration Best: 2630, counter: 10, critical: False
Iteration 2598/10000, Best C_max: 2407, Current Iteration Best: 2648, counter: 1, critical: True
Iteration 2599/10000, Best C_max: 2407, Current Iteration Best: 2939, counter: 2, critical: True
Iteration 2600/10000, Best C_max: 2407, Current Iteration Best: 2655, counter: 3, critical: True
Iteration 2601/10000, Best C_max: 2407, Current Iteration Best: 2868, counter: 4, critical: True
Iteration 2602/10000, Best C_max: 2407, Current Iteration Best: 2583, counter: 5, critical: True
Iteration 2603/10000, Best C_max: 2407, Current Iteration Best: 2910, counter: 6, critical: True
Iteration 2604/10000, Best C_max: 2407, Current Iteration Best: 2744, counter: 7, critical: True
Iteration 2605/10000, Best C_max: 2407, Current Iteration Best: 2981, counter: 8, critical: True
Iteration 2606/10000, Best C_max: 2407, Current Iteration Best: 2669, counter: 9, critical: True
Iteration 2607/10000, Best C_max: 2407, Current Iteration Best: 2985, counter: 10, critical: True
Iteration 2608/10000, Best C_max: 2407, Current Iteration Best: 2794, counter: 1, critical: False
Iteration 2609/10000, Best C_max: 2407, Current Iteration Best: 3333, counter: 2, critical: False
Iteration 2610/10000, Best C_max: 2407, Current Iteration Best: 3027, counter: 3, critical: False
Iteration 2611/10000, Best C_max: 2407, Current Iteration Best: 3066, counter: 4, critical: False
Iteration 2612/10000, Best C_max: 2407, Current Iteration Best: 2652, counter: 5, critical: False
Iteration 2613/10000, Best C_max: 2407, Current Iteration Best: 2814, counter: 6, critical: False
Iteration 2614/10000, Best C_max: 2407, Current Iteration Best: 2990, counter: 7, critical: False
Iteration 2615/10000, Best C_max: 2407, Current Iteration Best: 2969, counter: 8, critical: False
Iteration 2616/10000, Best C_max: 2407, Current Iteration Best: 3107, counter: 9, critical: False
Iteration 2617/10000, Best C_max: 2407, Current Iteration Best: 2850, counter: 10, critical: False
Iteration 2618/10000, Best C_max: 2407, Current Iteration Best: 3164, counter: 1, critical: True
Iteration 2619/10000, Best C_max: 2407, Current Iteration Best: 3048, counter: 2, critical: True
Iteration 2620/10000, Best C_max: 2407, Current Iteration Best: 3002, counter: 3, critical: True
Iteration 2621/10000, Best C_max: 2407, Current Iteration Best: 3024, counter: 4, critical: True
Iteration 2622/10000, Best C_max: 2407, Current Iteration Best: 3296, counter: 5, critical: True
Iteration 2623/10000, Best C_max: 2407, Current Iteration Best: 2878, counter: 6, critical: True
Iteration 2624/10000, Best C_max: 2407, Current Iteration Best: 3104, counter: 7, critical: True
Iteration 2625/10000, Best C_max: 2407, Current Iteration Best: 2921, counter: 8, critical: True
Iteration 2626/10000, Best C_max: 2407, Current Iteration Best: 3106, counter: 9, critical: True
Iteration 2627/10000, Best C_max: 2407, Current Iteration Best: 3193, counter: 10, critical: True
Iteration 2628/10000, Best C_max: 2407, Current Iteration Best: 2954, counter: 1, critical: False
Iteration 2629/10000, Best C_max: 2407, Current Iteration Best: 3305, counter: 2, critical: False
Iteration 2630/10000, Best C_max: 2407, Current Iteration Best: 3291, counter: 3, critical: False
Iteration 2631/10000, Best C_max: 2407, Current Iteration Best: 3059, counter: 4, critical: False
Iteration 2632/10000, Best C_max: 2407, Current Iteration Best: 3075, counter: 5, critical: False
Iteration 2633/10000, Best C_max: 2407, Current Iteration Best: 2774, counter: 6, critical: False
Iteration 2634/10000, Best C_max: 2407, Current Iteration Best: 2449, counter: 7, critical: False
Iteration 2635/10000, Best C_max: 2407, Current Iteration Best: 2787, counter: 8, critical: False
Iteration 2636/10000, Best C_max: 2407, Current Iteration Best: 2646, counter: 9, critical: False
Iteration 2637/10000, Best C_max: 2407, Current Iteration Best: 2742, counter: 10, critical: False
Iteration 2638/10000, Best C_max: 2407, Current Iteration Best: 2881, counter: 1, critical: True
Iteration 2639/10000, Best C_max: 2407, Current Iteration Best: 2974, counter: 2, critical: True
Iteration 2640/10000, Best C_max: 2407, Current Iteration Best: 2954, counter: 3, critical: True
Iteration 2641/10000, Best C_max: 2407, Current Iteration Best: 3063, counter: 4, critical: True
Iteration 2642/10000, Best C_max: 2407, Current Iteration Best: 2880, counter: 5, critical: True
Iteration 2643/10000, Best C_max: 2407, Current Iteration Best: 3182, counter: 6, critical: True
Iteration 2644/10000, Best C_max: 2407, Current Iteration Best: 3063, counter: 7, critical: True
Iteration 2645/10000, Best C_max: 2407, Current Iteration Best: 3085, counter: 8, critical: True
Iteration 2646/10000, Best C_max: 2407, Current Iteration Best: 2955, counter: 9, critical: True
Iteration 2647/10000, Best C_max: 2407, Current Iteration Best: 3255, counter: 10, critical: True
Iteration 2648/10000, Best C_max: 2407, Current Iteration Best: 3016, counter: 1, critical: False
Iteration 2649/10000, Best C_max: 2407, Current Iteration Best: 3439, counter: 2, critical: False
Iteration 2650/10000, Best C_max: 2407, Current Iteration Best: 3400, counter: 3, critical: False
Iteration 2651/10000, Best C_max: 2407, Current Iteration Best: 3001, counter: 4, critical: False
Iteration 2652/10000, Best C_max: 2407, Current Iteration Best: 3125, counter: 5, critical: False
Iteration 2653/10000, Best C_max: 2407, Current Iteration Best: 3203, counter: 6, critical: False
Iteration 2654/10000, Best C_max: 2407, Current Iteration Best: 3237, counter: 7, critical: False
Iteration 2655/10000, Best C_max: 2407, Current Iteration Best: 2745, counter: 8, critical: False
Iteration 2656/10000, Best C_max: 2407, Current Iteration Best: 3116, counter: 9, critical: False
Iteration 2657/10000, Best C_max: 2407, Current Iteration Best: 3001, counter: 10, critical: False
Iteration 2658/10000, Best C_max: 2407, Current Iteration Best: 2849, counter: 1, critical: True
Iteration 2659/10000, Best C_max: 2407, Current Iteration Best: 3064, counter: 2, critical: True
Iteration 2660/10000, Best C_max: 2407, Current Iteration Best: 2862, counter: 3, critical: True
Iteration 2661/10000, Best C_max: 2407, Current Iteration Best: 2997, counter: 4, critical: True
Iteration 2662/10000, Best C_max: 2407, Current Iteration Best: 3188, counter: 5, critical: True
Iteration 2663/10000, Best C_max: 2407, Current Iteration Best: 2873, counter: 6, critical: True
Iteration 2664/10000, Best C_max: 2407, Current Iteration Best: 2949, counter: 7, critical: True
Iteration 2665/10000, Best C_max: 2407, Current Iteration Best: 3000, counter: 8, critical: True
Iteration 2666/10000, Best C_max: 2407, Current Iteration Best: 3022, counter: 9, critical: True
Iteration 2667/10000, Best C_max: 2407, Current Iteration Best: 3047, counter: 10, critical: True
Iteration 2668/10000, Best C_max: 2407, Current Iteration Best: 2960, counter: 1, critical: False
Iteration 2669/10000, Best C_max: 2407, Current Iteration Best: 3117, counter: 2, critical: False
Iteration 2670/10000, Best C_max: 2407, Current Iteration Best: 3195, counter: 3, critical: False
Iteration 2671/10000, Best C_max: 2407, Current Iteration Best: 2956, counter: 4, critical: False
Iteration 2672/10000, Best C_max: 2407, Current Iteration Best: 2499, counter: 5, critical: False
Iteration 2673/10000, Best C_max: 2407, Current Iteration Best: 2602, counter: 6, critical: False
Iteration 2674/10000, Best C_max: 2407, Current Iteration Best: 2998, counter: 7, critical: False
Iteration 2675/10000, Best C_max: 2407, Current Iteration Best: 2706, counter: 8, critical: False
Iteration 2676/10000, Best C_max: 2407, Current Iteration Best: 2816, counter: 9, critical: False
Iteration 2677/10000, Best C_max: 2407, Current Iteration Best: 2442, counter: 10, critical: False
Iteration 2678/10000, Best C_max: 2407, Current Iteration Best: 2825, counter: 1, critical: True
Iteration 2679/10000, Best C_max: 2407, Current Iteration Best: 2985, counter: 2, critical: True
Iteration 2680/10000, Best C_max: 2407, Current Iteration Best: 2971, counter: 3, critical: True
Iteration 2681/10000, Best C_max: 2407, Current Iteration Best: 2971, counter: 4, critical: True
Iteration 2682/10000, Best C_max: 2407, Current Iteration Best: 2909, counter: 5, critical: True
Iteration 2683/10000, Best C_max: 2407, Current Iteration Best: 3103, counter: 6, critical: True
Iteration 2684/10000, Best C_max: 2407, Current Iteration Best: 2919, counter: 7, critical: True
Iteration 2685/10000, Best C_max: 2407, Current Iteration Best: 3208, counter: 8, critical: True
Iteration 2686/10000, Best C_max: 2407, Current Iteration Best: 2965, counter: 9, critical: True
Iteration 2687/10000, Best C_max: 2407, Current Iteration Best: 2898, counter: 10, critical: True
Iteration 2688/10000, Best C_max: 2407, Current Iteration Best: 2986, counter: 1, critical: False
Iteration 2689/10000, Best C_max: 2407, Current Iteration Best: 3424, counter: 2, critical: False
Iteration 2690/10000, Best C_max: 2407, Current Iteration Best: 3406, counter: 3, critical: False
Iteration 2691/10000, Best C_max: 2407, Current Iteration Best: 3209, counter: 4, critical: False
Iteration 2692/10000, Best C_max: 2407, Current Iteration Best: 3340, counter: 5, critical: False
Iteration 2693/10000, Best C_max: 2407, Current Iteration Best: 2729, counter: 6, critical: False
Iteration 2694/10000, Best C_max: 2407, Current Iteration Best: 2505, counter: 7, critical: False
Iteration 2695/10000, Best C_max: 2407, Current Iteration Best: 2720, counter: 8, critical: False
Iteration 2696/10000, Best C_max: 2407, Current Iteration Best: 2407, counter: 9, critical: False
Iteration 2697/10000, Best C_max: 2407, Current Iteration Best: 2553, counter: 10, critical: False
Iteration 2698/10000, Best C_max: 2407, Current Iteration Best: 2799, counter: 1, critical: True
Iteration 2699/10000, Best C_max: 2407, Current Iteration Best: 3160, counter: 2, critical: True
Iteration 2700/10000, Best C_max: 2407, Current Iteration Best: 2727, counter: 3, critical: True
Iteration 2701/10000, Best C_max: 2407, Current Iteration Best: 2983, counter: 4, critical: True
Iteration 2702/10000, Best C_max: 2407, Current Iteration Best: 2856, counter: 5, critical: True
Iteration 2703/10000, Best C_max: 2407, Current Iteration Best: 3099, counter: 6, critical: True
Iteration 2704/10000, Best C_max: 2407, Current Iteration Best: 2733, counter: 7, critical: True
Iteration 2705/10000, Best C_max: 2407, Current Iteration Best: 3118, counter: 8, critical: True
Iteration 2706/10000, Best C_max: 2407, Current Iteration Best: 2889, counter: 9, critical: True
Iteration 2707/10000, Best C_max: 2407, Current Iteration Best: 3153, counter: 10, critical: True
Iteration 2708/10000, Best C_max: 2407, Current Iteration Best: 2668, counter: 1, critical: False
Iteration 2709/10000, Best C_max: 2407, Current Iteration Best: 3352, counter: 2, critical: False
Iteration 2710/10000, Best C_max: 2407, Current Iteration Best: 3409, counter: 3, critical: False
Iteration 2711/10000, Best C_max: 2407, Current Iteration Best: 3259, counter: 4, critical: False
Iteration 2712/10000, Best C_max: 2407, Current Iteration Best: 3250, counter: 5, critical: False
Iteration 2713/10000, Best C_max: 2407, Current Iteration Best: 3163, counter: 6, critical: False
Iteration 2714/10000, Best C_max: 2407, Current Iteration Best: 2962, counter: 7, critical: False
Iteration 2715/10000, Best C_max: 2407, Current Iteration Best: 2849, counter: 8, critical: False
Iteration 2716/10000, Best C_max: 2407, Current Iteration Best: 3013, counter: 9, critical: False
Iteration 2717/10000, Best C_max: 2407, Current Iteration Best: 3040, counter: 10, critical: False
Iteration 2718/10000, Best C_max: 2407, Current Iteration Best: 3108, counter: 1, critical: True
Iteration 2719/10000, Best C_max: 2407, Current Iteration Best: 3142, counter: 2, critical: True
Iteration 2720/10000, Best C_max: 2407, Current Iteration Best: 3164, counter: 3, critical: True
Iteration 2721/10000, Best C_max: 2407, Current Iteration Best: 3064, counter: 4, critical: True
Iteration 2722/10000, Best C_max: 2407, Current Iteration Best: 3069, counter: 5, critical: True
Iteration 2723/10000, Best C_max: 2407, Current Iteration Best: 3024, counter: 6, critical: True
Iteration 2724/10000, Best C_max: 2407, Current Iteration Best: 3316, counter: 7, critical: True
Iteration 2725/10000, Best C_max: 2407, Current Iteration Best: 3035, counter: 8, critical: True
Iteration 2726/10000, Best C_max: 2407, Current Iteration Best: 3139, counter: 9, critical: True
Iteration 2727/10000, Best C_max: 2407, Current Iteration Best: 3079, counter: 10, critical: True
Iteration 2728/10000, Best C_max: 2407, Current Iteration Best: 3298, counter: 1, critical: False
Iteration 2729/10000, Best C_max: 2407, Current Iteration Best: 3445, counter: 2, critical: False
Iteration 2730/10000, Best C_max: 2407, Current Iteration Best: 3306, counter: 3, critical: False
Iteration 2731/10000, Best C_max: 2407, Current Iteration Best: 3373, counter: 4, critical: False
Iteration 2732/10000, Best C_max: 2407, Current Iteration Best: 3162, counter: 5, critical: False
Iteration 2733/10000, Best C_max: 2407, Current Iteration Best: 3307, counter: 6, critical: False
Iteration 2734/10000, Best C_max: 2407, Current Iteration Best: 3223, counter: 7, critical: False
Iteration 2735/10000, Best C_max: 2407, Current Iteration Best: 2957, counter: 8, critical: False
Iteration 2736/10000, Best C_max: 2407, Current Iteration Best: 3186, counter: 9, critical: False
Iteration 2737/10000, Best C_max: 2407, Current Iteration Best: 2925, counter: 10, critical: False
Iteration 2738/10000, Best C_max: 2407, Current Iteration Best: 2407, counter: 1, critical: True
Iteration 2739/10000, Best C_max: 2407, Current Iteration Best: 2943, counter: 2, critical: True
Iteration 2740/10000, Best C_max: 2407, Current Iteration Best: 2503, counter: 3, critical: True
Iteration 2741/10000, Best C_max: 2407, Current Iteration Best: 2858, counter: 4, critical: True
Iteration 2742/10000, Best C_max: 2407, Current Iteration Best: 2799, counter: 5, critical: True
Iteration 2743/10000, Best C_max: 2407, Current Iteration Best: 3050, counter: 6, critical: True
Iteration 2744/10000, Best C_max: 2407, Current Iteration Best: 2555, counter: 7, critical: True
Iteration 2745/10000, Best C_max: 2407, Current Iteration Best: 2994, counter: 8, critical: True
Iteration 2746/10000, Best C_max: 2407, Current Iteration Best: 2577, counter: 9, critical: True
Iteration 2747/10000, Best C_max: 2407, Current Iteration Best: 3152, counter: 10, critical: True
Iteration 2748/10000, Best C_max: 2407, Current Iteration Best: 2551, counter: 1, critical: False
Iteration 2749/10000, Best C_max: 2407, Current Iteration Best: 3145, counter: 2, critical: False
Iteration 2750/10000, Best C_max: 2407, Current Iteration Best: 3258, counter: 3, critical: False
Iteration 2751/10000, Best C_max: 2407, Current Iteration Best: 3263, counter: 4, critical: False
Iteration 2752/10000, Best C_max: 2407, Current Iteration Best: 3263, counter: 5, critical: False
Iteration 2753/10000, Best C_max: 2407, Current Iteration Best: 3309, counter: 6, critical: False
Iteration 2754/10000, Best C_max: 2407, Current Iteration Best: 3362, counter: 7, critical: False
Iteration 2755/10000, Best C_max: 2407, Current Iteration Best: 3042, counter: 8, critical: False
Iteration 2756/10000, Best C_max: 2407, Current Iteration Best: 3072, counter: 9, critical: False
Iteration 2757/10000, Best C_max: 2407, Current Iteration Best: 3221, counter: 10, critical: False
Iteration 2758/10000, Best C_max: 2407, Current Iteration Best: 2981, counter: 1, critical: True
Iteration 2759/10000, Best C_max: 2407, Current Iteration Best: 2996, counter: 2, critical: True
Iteration 2760/10000, Best C_max: 2407, Current Iteration Best: 2813, counter: 3, critical: True
Iteration 2761/10000, Best C_max: 2407, Current Iteration Best: 3226, counter: 4, critical: True
Iteration 2762/10000, Best C_max: 2407, Current Iteration Best: 3123, counter: 5, critical: True
Iteration 2763/10000, Best C_max: 2407, Current Iteration Best: 2936, counter: 6, critical: True
Iteration 2764/10000, Best C_max: 2407, Current Iteration Best: 2995, counter: 7, critical: True
Iteration 2765/10000, Best C_max: 2407, Current Iteration Best: 3084, counter: 8, critical: True
Iteration 2766/10000, Best C_max: 2407, Current Iteration Best: 3025, counter: 9, critical: True
Iteration 2767/10000, Best C_max: 2407, Current Iteration Best: 3047, counter: 10, critical: True
Iteration 2768/10000, Best C_max: 2407, Current Iteration Best: 2878, counter: 1, critical: False
Iteration 2769/10000, Best C_max: 2407, Current Iteration Best: 3507, counter: 2, critical: False
Iteration 2770/10000, Best C_max: 2407, Current Iteration Best: 3408, counter: 3, critical: False
Iteration 2771/10000, Best C_max: 2407, Current Iteration Best: 3283, counter: 4, critical: False
Iteration 2772/10000, Best C_max: 2407, Current Iteration Best: 3231, counter: 5, critical: False
Iteration 2773/10000, Best C_max: 2407, Current Iteration Best: 2630, counter: 6, critical: False
Iteration 2774/10000, Best C_max: 2407, Current Iteration Best: 2584, counter: 7, critical: False
Iteration 2775/10000, Best C_max: 2407, Current Iteration Best: 2765, counter: 8, critical: False
Iteration 2776/10000, Best C_max: 2407, Current Iteration Best: 2545, counter: 9, critical: False
Iteration 2777/10000, Best C_max: 2407, Current Iteration Best: 2425, counter: 10, critical: False
Iteration 2778/10000, Best C_max: 2407, Current Iteration Best: 2740, counter: 1, critical: True
Iteration 2779/10000, Best C_max: 2407, Current Iteration Best: 2853, counter: 2, critical: True
Iteration 2780/10000, Best C_max: 2407, Current Iteration Best: 2714, counter: 3, critical: True
Iteration 2781/10000, Best C_max: 2407, Current Iteration Best: 3053, counter: 4, critical: True
Iteration 2782/10000, Best C_max: 2407, Current Iteration Best: 2776, counter: 5, critical: True
Iteration 2783/10000, Best C_max: 2407, Current Iteration Best: 2924, counter: 6, critical: True
Iteration 2784/10000, Best C_max: 2407, Current Iteration Best: 2874, counter: 7, critical: True
Iteration 2785/10000, Best C_max: 2407, Current Iteration Best: 3185, counter: 8, critical: True
Iteration 2786/10000, Best C_max: 2407, Current Iteration Best: 2640, counter: 9, critical: True
Iteration 2787/10000, Best C_max: 2407, Current Iteration Best: 2975, counter: 10, critical: True
Iteration 2788/10000, Best C_max: 2407, Current Iteration Best: 2716, counter: 1, critical: False
Iteration 2789/10000, Best C_max: 2407, Current Iteration Best: 2983, counter: 2, critical: False
Iteration 2790/10000, Best C_max: 2407, Current Iteration Best: 3347, counter: 3, critical: False
Iteration 2791/10000, Best C_max: 2407, Current Iteration Best: 3307, counter: 4, critical: False
Iteration 2792/10000, Best C_max: 2407, Current Iteration Best: 3063, counter: 5, critical: False
Iteration 2793/10000, Best C_max: 2407, Current Iteration Best: 2818, counter: 6, critical: False
Iteration 2794/10000, Best C_max: 2407, Current Iteration Best: 2704, counter: 7, critical: False
Iteration 2795/10000, Best C_max: 2407, Current Iteration Best: 2637, counter: 8, critical: False
Iteration 2796/10000, Best C_max: 2407, Current Iteration Best: 3042, counter: 9, critical: False
Iteration 2797/10000, Best C_max: 2407, Current Iteration Best: 3295, counter: 10, critical: False
Iteration 2798/10000, Best C_max: 2407, Current Iteration Best: 2880, counter: 1, critical: True
Iteration 2799/10000, Best C_max: 2407, Current Iteration Best: 3075, counter: 2, critical: True
Iteration 2800/10000, Best C_max: 2407, Current Iteration Best: 3046, counter: 3, critical: True
Iteration 2801/10000, Best C_max: 2407, Current Iteration Best: 2923, counter: 4, critical: True
Iteration 2802/10000, Best C_max: 2407, Current Iteration Best: 2953, counter: 5, critical: True
Iteration 2803/10000, Best C_max: 2407, Current Iteration Best: 3138, counter: 6, critical: True
Iteration 2804/10000, Best C_max: 2407, Current Iteration Best: 2922, counter: 7, critical: True
Iteration 2805/10000, Best C_max: 2407, Current Iteration Best: 3203, counter: 8, critical: True
Iteration 2806/10000, Best C_max: 2407, Current Iteration Best: 3014, counter: 9, critical: True
Iteration 2807/10000, Best C_max: 2407, Current Iteration Best: 3094, counter: 10, critical: True
Iteration 2808/10000, Best C_max: 2407, Current Iteration Best: 3141, counter: 1, critical: False
Iteration 2809/10000, Best C_max: 2407, Current Iteration Best: 3419, counter: 2, critical: False
Iteration 2810/10000, Best C_max: 2407, Current Iteration Best: 3299, counter: 3, critical: False
Iteration 2811/10000, Best C_max: 2407, Current Iteration Best: 3306, counter: 4, critical: False
Iteration 2812/10000, Best C_max: 2407, Current Iteration Best: 3390, counter: 5, critical: False
Iteration 2813/10000, Best C_max: 2407, Current Iteration Best: 3466, counter: 6, critical: False
Iteration 2814/10000, Best C_max: 2407, Current Iteration Best: 3030, counter: 7, critical: False
Iteration 2815/10000, Best C_max: 2407, Current Iteration Best: 2895, counter: 8, critical: False
Iteration 2816/10000, Best C_max: 2407, Current Iteration Best: 3094, counter: 9, critical: False
Iteration 2817/10000, Best C_max: 2407, Current Iteration Best: 3214, counter: 10, critical: False
Iteration 2818/10000, Best C_max: 2407, Current Iteration Best: 3050, counter: 1, critical: True
Iteration 2819/10000, Best C_max: 2407, Current Iteration Best: 2942, counter: 2, critical: True
Iteration 2820/10000, Best C_max: 2407, Current Iteration Best: 2927, counter: 3, critical: True
Iteration 2821/10000, Best C_max: 2407, Current Iteration Best: 2974, counter: 4, critical: True
Iteration 2822/10000, Best C_max: 2407, Current Iteration Best: 3040, counter: 5, critical: True
Iteration 2823/10000, Best C_max: 2407, Current Iteration Best: 3049, counter: 6, critical: True
Iteration 2824/10000, Best C_max: 2407, Current Iteration Best: 3165, counter: 7, critical: True
Iteration 2825/10000, Best C_max: 2407, Current Iteration Best: 2985, counter: 8, critical: True
Iteration 2826/10000, Best C_max: 2407, Current Iteration Best: 2853, counter: 9, critical: True
Iteration 2827/10000, Best C_max: 2407, Current Iteration Best: 3103, counter: 10, critical: True
Iteration 2828/10000, Best C_max: 2407, Current Iteration Best: 2746, counter: 1, critical: False
Iteration 2829/10000, Best C_max: 2407, Current Iteration Best: 3373, counter: 2, critical: False
Iteration 2830/10000, Best C_max: 2407, Current Iteration Best: 3336, counter: 3, critical: False
Iteration 2831/10000, Best C_max: 2407, Current Iteration Best: 3135, counter: 4, critical: False
Iteration 2832/10000, Best C_max: 2407, Current Iteration Best: 3212, counter: 5, critical: False
Iteration 2833/10000, Best C_max: 2407, Current Iteration Best: 3383, counter: 6, critical: False
Iteration 2834/10000, Best C_max: 2407, Current Iteration Best: 3368, counter: 7, critical: False
Iteration 2835/10000, Best C_max: 2407, Current Iteration Best: 2482, counter: 8, critical: False
Iteration 2836/10000, Best C_max: 2407, Current Iteration Best: 2659, counter: 9, critical: False
Iteration 2837/10000, Best C_max: 2407, Current Iteration Best: 2960, counter: 10, critical: False
Iteration 2838/10000, Best C_max: 2407, Current Iteration Best: 3173, counter: 1, critical: True
Iteration 2839/10000, Best C_max: 2407, Current Iteration Best: 2953, counter: 2, critical: True
Iteration 2840/10000, Best C_max: 2407, Current Iteration Best: 3018, counter: 3, critical: True
Iteration 2841/10000, Best C_max: 2407, Current Iteration Best: 2866, counter: 4, critical: True
Iteration 2842/10000, Best C_max: 2407, Current Iteration Best: 3140, counter: 5, critical: True
Iteration 2843/10000, Best C_max: 2407, Current Iteration Best: 2930, counter: 6, critical: True
Iteration 2844/10000, Best C_max: 2407, Current Iteration Best: 3039, counter: 7, critical: True
Iteration 2845/10000, Best C_max: 2407, Current Iteration Best: 2826, counter: 8, critical: True
Iteration 2846/10000, Best C_max: 2407, Current Iteration Best: 3308, counter: 9, critical: True
Iteration 2847/10000, Best C_max: 2407, Current Iteration Best: 3031, counter: 10, critical: True
Iteration 2848/10000, Best C_max: 2407, Current Iteration Best: 3236, counter: 1, critical: False
Iteration 2849/10000, Best C_max: 2407, Current Iteration Best: 3479, counter: 2, critical: False
Iteration 2850/10000, Best C_max: 2407, Current Iteration Best: 2900, counter: 3, critical: False
Iteration 2851/10000, Best C_max: 2407, Current Iteration Best: 3246, counter: 4, critical: False
Iteration 2852/10000, Best C_max: 2407, Current Iteration Best: 2679, counter: 5, critical: False
Iteration 2853/10000, Best C_max: 2407, Current Iteration Best: 2927, counter: 6, critical: False
Iteration 2854/10000, Best C_max: 2407, Current Iteration Best: 2586, counter: 7, critical: False
Iteration 2855/10000, Best C_max: 2407, Current Iteration Best: 2718, counter: 8, critical: False
Iteration 2856/10000, Best C_max: 2406, Current Iteration Best: 2406, counter: 1, critical: False
Iteration 2857/10000, Best C_max: 2406, Current Iteration Best: 2595, counter: 2, critical: False
Iteration 2858/10000, Best C_max: 2406, Current Iteration Best: 2764, counter: 3, critical: False
Iteration 2859/10000, Best C_max: 2406, Current Iteration Best: 2979, counter: 4, critical: False
Iteration 2860/10000, Best C_max: 2406, Current Iteration Best: 3240, counter: 5, critical: False
Iteration 2861/10000, Best C_max: 2406, Current Iteration Best: 3029, counter: 6, critical: False
Iteration 2862/10000, Best C_max: 2406, Current Iteration Best: 3042, counter: 7, critical: False
Iteration 2863/10000, Best C_max: 2406, Current Iteration Best: 3039, counter: 8, critical: False
Iteration 2864/10000, Best C_max: 2406, Current Iteration Best: 2864, counter: 9, critical: False
Iteration 2865/10000, Best C_max: 2406, Current Iteration Best: 2949, counter: 10, critical: False
Iteration 2866/10000, Best C_max: 2406, Current Iteration Best: 3015, counter: 1, critical: True
Iteration 2867/10000, Best C_max: 2406, Current Iteration Best: 3013, counter: 2, critical: True
Iteration 2868/10000, Best C_max: 2406, Current Iteration Best: 2984, counter: 3, critical: True
Iteration 2869/10000, Best C_max: 2406, Current Iteration Best: 2926, counter: 4, critical: True
Iteration 2870/10000, Best C_max: 2406, Current Iteration Best: 3111, counter: 5, critical: True
Iteration 2871/10000, Best C_max: 2406, Current Iteration Best: 3170, counter: 6, critical: True
Iteration 2872/10000, Best C_max: 2406, Current Iteration Best: 2907, counter: 7, critical: True
Iteration 2873/10000, Best C_max: 2406, Current Iteration Best: 3037, counter: 8, critical: True
Iteration 2874/10000, Best C_max: 2406, Current Iteration Best: 2996, counter: 9, critical: True
Iteration 2875/10000, Best C_max: 2406, Current Iteration Best: 2935, counter: 10, critical: True
Iteration 2876/10000, Best C_max: 2406, Current Iteration Best: 2890, counter: 1, critical: False
